Order_ID,Store_ID,Store_Location,Product_Category,Product_Name,Unit_Price,Quantity,Order_Date,Total_Sales,Customer_Type
114786,WMT_3,Texas,Pharmacy,Antacid,320,1,2021-10-07,320,Regular
126523,WMT_1,New York,Groceries,Vegetables,180,2,2022-05-20,360,New
153265,WMT_10,Nevada,Sports,Yoga Mat,9251,1,2023-10-07,9251,Regular
103820,WMT_10,Nevada,Pharmacy,Antacid,128,1,2021-03-13,128,Regular
116808,WMT_2,California,Home Supplies,Broom,570,1,2021-11-17,570,Regular
152318,WMT_5,Illinois,Groceries,Rice,55,1,2023-09-19,55,Regular
154482,WMT_5,Illinois,Clothing,Jacket,1627,1,2023-10-30,1627,Member
118489,WMT_3,Texas,Beauty,Face Cream,575,1,2021-12-20,575,Regular
102293,WMT_5,Illinois,Groceries,Rice,77,1,2021-02-13,77,Regular
146549,WMT_7,Georgia,Groceries,Eggs,24,1,2023-05-30,24,Regular
116503,WMT_1,New York,Groceries,Vegetables,134,1,2021-11-11,134,New
137028,WMT_4,Florida,Groceries,Bread,59,1,2022-12-04,59,Regular
102974,WMT_3,Texas,Groceries,Vegetables,108,2,2021-02-26,216,Regular
133402,WMT_10,Nevada,Clothing,Dress,1376,1,2022-09-27,1376,Regular
115266,WMT_9,Arizona,Toys,Doll,1838,1,2021-10-16,1838,New
142765,WMT_4,Florida,Automotive,Battery,4816,1,2023-03-23,4816,Regular
152572,WMT_2,California,Automotive,Spark Plug,6392,1,2023-09-24,6392,New
125857,WMT_9,Arizona,Groceries,Rice,91,2,2022-05-07,182,Regular
113071,WMT_1,New York,Groceries,Bread,99,1,2021-09-05,99,Regular
141883,WMT_5,Illinois,Automotive,Car Oil,692,1,2023-03-06,692,Regular
136664,WMT_9,Arizona,Groceries,Vegetables,87,1,2022-11-27,87,Regular
134499,WMT_1,New York,Automotive,Air Freshener,1284,1,2022-10-19,1284,New
156386,WMT_5,Illinois,Groceries,Rice,115,1,2023-12-04,115,Member
106046,WMT_2,California,Electronics,Headphones,52517,1,2021-04-25,52517,Member
128355,WMT_7,Georgia,Automotive,Air Freshener,6594,1,2022-06-22,6594,Regular
130873,WMT_9,Arizona,Pharmacy,Bandage,83,1,2022-08-10,83,Regular
117669,WMT_4,Florida,Groceries,Milk,94,1,2021-12-04,94,Regular
112080,WMT_6,Washington,Sports,Football,10382,1,2021-08-16,10382,Regular
139474,WMT_8,Colorado,Stationery,Stapler,298,1,2023-01-20,298,New
148487,WMT_1,New York,Groceries,Rice,61,1,2023-07-07,61,Regular
133712,WMT_9,Arizona,Stationery,Marker,164,1,2022-10-03,164,Member
126734,WMT_7,Georgia,Home Supplies,Napkins,316,1,2022-05-23,316,Member
135666,WMT_4,Florida,Toys,Lego Set,2233,1,2022-11-09,2233,New
131986,WMT_5,Illinois,Home Supplies,Broom,516,1,2022-09-01,516,Regular
109364,WMT_4,Florida,Sports,Tennis Racket,13161,3,2021-06-26,39483,Regular
137605,WMT_6,Washington,Sports,Yoga Mat,2326,1,2022-12-16,2326,Regular
132879,WMT_1,New York,Stationery,Calculator,344,1,2022-09-18,344,Member
111470,WMT_6,Washington,Toys,Lego Set,167,1,2021-08-05,167,Regular
141711,WMT_9,Arizona,Groceries,Vegetables,84,2,2023-03-03,168,Member
135486,WMT_3,Texas,Pharmacy,Painkiller,519,1,2022-11-06,519,Member
101839,WMT_3,Texas,Clothing,Jeans,1749,1,2021-02-05,1749,Regular
117903,WMT_10,Nevada,Stationery,Pen,243,1,2021-12-08,243,Member
102342,WMT_3,Texas,Toys,Board Game,2053,3,2021-02-14,6159,Member
115866,WMT_10,Nevada,Clothing,T-Shirt,1183,1,2021-10-28,1183,Regular
108185,WMT_4,Florida,Stationery,Stapler,335,1,2021-06-04,335,Regular
109351,WMT_1,New York,Electronics,Laptop,77756,3,2021-06-26,233268,Member
121912,WMT_2,California,Sports,Bicycle,897,1,2022-02-23,897,New
138520,WMT_4,Florida,Groceries,Milk,139,1,2023-01-03,139,Member
152518,WMT_2,California,Groceries,Bread,171,2,2023-09-23,342,Regular
124855,WMT_10,Nevada,Clothing,Shorts,1890,1,2022-04-19,1890,New
108874,WMT_4,Florida,Electronics,Camera,33657,1,2021-06-17,33657,New
119312,WMT_7,Georgia,Stationery,Pen,389,1,2022-01-05,389,Regular
155607,WMT_2,California,Groceries,Bread,70,1,2023-11-20,70,Regular
103314,WMT_3,Texas,Beauty,Face Cream,1280,2,2021-03-04,2560,Regular
139781,WMT_8,Colorado,Clothing,Jacket,1759,1,2023-01-26,1759,Member
119349,WMT_3,Texas,Automotive,Wiper,6038,1,2022-01-06,6038,Regular
133762,WMT_8,Colorado,Toys,Lego Set,1158,1,2022-10-04,1158,Regular
142473,WMT_9,Arizona,Groceries,Rice,38,1,2023-03-17,38,Regular
156907,WMT_8,Colorado,Groceries,Eggs,29,1,2023-12-14,29,New
146351,WMT_5,Illinois,Pharmacy,Bandage,601,1,2023-05-27,601,New
115491,WMT_4,Florida,Clothing,Dress,850,1,2021-10-21,850,New
154425,WMT_3,Texas,Beauty,Perfume,1673,1,2023-10-29,1673,Regular
107799,WMT_5,Illinois,Groceries,Bread,142,1,2021-05-28,142,Regular
103428,WMT_2,California,Sports,Football,7532,1,2021-03-06,7532,Regular
144669,WMT_10,Nevada,Home Supplies,Toilet Paper,945,1,2023-04-27,945,Regular
130719,WMT_6,Washington,Stationery,Marker,225,1,2022-08-07,225,Regular
129181,WMT_9,Arizona,Toys,Lego Set,1106,1,2022-07-08,1106,Regular
126076,WMT_10,Nevada,Toys,Board Game,3654,1,2022-05-11,3654,Regular
107396,WMT_7,Georgia,Groceries,Rice,168,1,2021-05-20,168,New
154412,WMT_1,New York,Pharmacy,Bandage,632,1,2023-10-29,632,Regular
129570,WMT_9,Arizona,Groceries,Vegetables,165,1,2022-07-16,165,New
156228,WMT_8,Colorado,Clothing,Jacket,1314,1,2023-12-01,1314,Regular
113171,WMT_9,Arizona,Groceries,Vegetables,61,1,2021-09-06,61,Regular
126005,WMT_6,Washington,Home Supplies,Toilet Paper,687,1,2022-05-10,687,New
156294,WMT_9,Arizona,Groceries,Vegetables,192,1,2023-12-02,192,Regular
145471,WMT_5,Illinois,Groceries,Vegetables,139,1,2023-05-11,139,Regular
120884,WMT_4,Florida,Groceries,Vegetables,80,1,2022-02-04,80,Regular
136781,WMT_9,Arizona,Electronics,Laptop,59010,1,2022-11-29,59010,Regular
136093,WMT_7,Georgia,Stationery,Pen,39,1,2022-11-17,39,Member
149098,WMT_5,Illinois,Beauty,Shampoo,2215,1,2023-07-18,2215,Member
150591,WMT_8,Colorado,Groceries,Eggs,55,1,2023-08-16,55,New
112094,WMT_8,Colorado,Groceries,Rice,160,2,2021-08-16,320,New
136826,WMT_8,Colorado,Sports,Tennis Racket,1870,1,2022-11-30,1870,Regular
113941,WMT_7,Georgia,Pharmacy,Painkiller,714,1,2021-09-20,714,Regular
151598,WMT_10,Nevada,Clothing,Shorts,1413,1,2023-09-04,1413,Regular
133496,WMT_8,Colorado,Electronics,Laptop,26134,3,2022-09-29,78402,Regular
109658,WMT_7,Georgia,Toys,Lego Set,411,1,2021-07-01,411,Regular
121100,WMT_8,Colorado,Automotive,Spark Plug,6644,1,2022-02-07,6644,New
138536,WMT_7,Georgia,Pharmacy,Bandage,747,2,2023-01-03,1494,Regular
124480,WMT_10,Nevada,Automotive,Wiper,2934,1,2022-04-12,2934,Regular
138921,WMT_7,Georgia,Clothing,T-Shirt,1202,1,2023-01-10,1202,Regular
146856,WMT_5,Illinois,Sports,Football,7012,1,2023-06-05,7012,Regular
141789,WMT_10,Nevada,Electronics,Camera,34777,2,2023-03-04,69554,Regular
111431,WMT_9,Arizona,Electronics,Camera,5619,1,2021-08-04,5619,Regular
104499,WMT_6,Washington,Toys,Lego Set,3550,2,2021-03-26,7100,New
157001,WMT_7,Georgia,Beauty,Face Cream,1547,1,2023-12-16,1547,Member
106495,WMT_7,Georgia,Beauty,Perfume,500,1,2021-05-03,500,Regular
103235,WMT_9,Arizona,Groceries,Bread,116,1,2021-03-02,116,Regular
122993,WMT_10,Nevada,Automotive,Wiper,5379,1,2022-03-15,5379,Member
128080,WMT_4,Florida,Beauty,Moisturizer,568,1,2022-06-17,568,New
130720,WMT_6,Washington,Stationery,Pen,208,1,2022-08-07,208,New
152101,WMT_9,Arizona,Electronics,Smartphone,51872,1,2023-09-14,51872,Regular
126874,WMT_1,New York,Groceries,Rice,116,1,2022-05-26,116,Regular
132946,WMT_2,California,Beauty,Lipstick,2214,1,2022-09-19,2214,Regular
148734,WMT_8,Colorado,Stationery,Marker,171,1,2023-07-11,171,Regular
151327,WMT_10,Nevada,Automotive,Spark Plug,3332,1,2023-08-30,3332,New
120581,WMT_7,Georgia,Groceries,Eggs,27,1,2022-01-29,27,Regular
140262,WMT_6,Washington,Beauty,Face Cream,2391,1,2023-02-04,2391,Regular
151389,WMT_1,New York,Groceries,Rice,173,2,2023-09-01,346,Regular
114350,WMT_8,Colorado,Toys,Board Game,3179,1,2021-09-28,3179,Regular
115520,WMT_10,Nevada,Pharmacy,Antacid,147,1,2021-10-21,147,Regular
104775,WMT_5,Illinois,Groceries,Bread,86,1,2021-03-31,86,New
135403,WMT_7,Georgia,Groceries,Rice,168,3,2022-11-04,504,New
123015,WMT_4,Florida,Clothing,Dress,1374,1,2022-03-16,1374,Regular
103875,WMT_7,Georgia,Groceries,Eggs,59,1,2021-03-14,59,New
118700,WMT_7,Georgia,Automotive,Air Freshener,2560,2,2021-12-24,5120,Regular
124459,WMT_6,Washington,Groceries,Milk,181,2,2022-04-12,362,Regular
147982,WMT_7,Georgia,Groceries,Bread,22,1,2023-06-27,22,New
145301,WMT_5,Illinois,Groceries,Milk,132,1,2023-05-08,132,New
106286,WMT_7,Georgia,Pharmacy,Painkiller,256,1,2021-04-29,256,Regular
141079,WMT_10,Nevada,Automotive,Battery,5581,1,2023-02-19,5581,Regular
108510,WMT_1,New York,Beauty,Shampoo,2981,3,2021-06-10,8943,Member
112685,WMT_6,Washington,Electronics,Smartphone,25688,1,2021-08-28,25688,New
133247,WMT_1,New York,Pharmacy,Cough Syrup,611,1,2022-09-25,611,Regular
131537,WMT_5,Illinois,Stationery,Stapler,125,1,2022-08-23,125,Regular
107571,WMT_8,Colorado,Toys,Puzzle,1156,2,2021-05-23,2312,Regular
148970,WMT_2,California,Automotive,Air Freshener,4812,1,2023-07-16,4812,Regular
121623,WMT_9,Arizona,Home Supplies,Soap,532,1,2022-02-17,532,Member
152710,WMT_2,California,Beauty,Lipstick,2074,2,2023-09-27,4148,Regular
141307,WMT_4,Florida,Groceries,Milk,99,3,2023-02-24,297,Regular
110456,WMT_4,Florida,Stationery,Stapler,156,1,2021-07-17,156,Member
107890,WMT_10,Nevada,Groceries,Eggs,135,1,2021-05-29,135,Regular
156589,WMT_5,Illinois,Clothing,T-Shirt,282,1,2023-12-08,282,Regular
149198,WMT_7,Georgia,Groceries,Rice,83,2,2023-07-20,166,Regular
106420,WMT_4,Florida,Sports,Dumbbells,1596,3,2021-05-02,4788,Member
121990,WMT_8,Colorado,Stationery,Marker,104,1,2022-02-24,104,Member
146491,WMT_6,Washington,Groceries,Milk,87,1,2023-05-29,87,Member
119885,WMT_5,Illinois,Clothing,T-Shirt,662,1,2022-01-15,662,New
127276,WMT_9,Arizona,Home Supplies,Toilet Paper,173,1,2022-06-02,173,Regular
147900,WMT_1,New York,Toys,Puzzle,2080,1,2023-06-26,2080,Regular
108423,WMT_5,Illinois,Groceries,Milk,101,1,2021-06-08,101,Regular
135087,WMT_7,Georgia,Clothing,Jeans,232,1,2022-10-29,232,Regular
123319,WMT_2,California,Groceries,Rice,36,1,2022-03-22,36,Regular
130745,WMT_10,Nevada,Groceries,Vegetables,131,2,2022-08-07,262,New
131376,WMT_6,Washington,Home Supplies,Toilet Paper,939,1,2022-08-20,939,Regular
105338,WMT_5,Illinois,Groceries,Eggs,29,1,2021-04-11,29,Regular
141701,WMT_7,Georgia,Electronics,Headphones,78179,1,2023-03-03,78179,Member
154446,WMT_8,Colorado,Pharmacy,Bandage,108,1,2023-10-29,108,Regular
150775,WMT_1,New York,Toys,Lego Set,2958,1,2023-08-20,2958,Regular
121432,WMT_1,New York,Electronics,Smartphone,77591,1,2022-02-14,77591,New
101806,WMT_6,Washington,Clothing,T-Shirt,412,2,2021-02-04,824,Member
109178,WMT_8,Colorado,Automotive,Car Oil,6852,3,2021-06-22,20556,Member
106486,WMT_5,Illinois,Stationery,Calculator,97,3,2021-05-03,291,Regular
133772,WMT_10,Nevada,Automotive,Air Freshener,5849,1,2022-10-04,5849,Regular
106250,WMT_9,Arizona,Home Supplies,Soap,934,1,2021-04-28,934,Member
150394,WMT_6,Washington,Home Supplies,Toilet Paper,386,1,2023-08-12,386,New
108592,WMT_7,Georgia,Stationery,Pen,36,1,2021-06-11,36,New
112134,WMT_5,Illinois,Groceries,Milk,45,1,2021-08-17,45,Regular
140921,WMT_5,Illinois,Groceries,Milk,150,3,2023-02-17,450,Regular
111235,WMT_9,Arizona,Toys,Lego Set,938,1,2021-07-31,938,Regular
124781,WMT_7,Georgia,Clothing,Jacket,1818,1,2022-04-18,1818,Regular
140104,WMT_6,Washington,Groceries,Milk,148,1,2023-02-01,148,Regular
130841,WMT_2,California,Stationery,Pen,327,2,2022-08-10,654,Member
108352,WMT_1,New York,Home Supplies,Toilet Paper,424,1,2021-06-07,424,Regular
157668,WMT_1,New York,Sports,Tennis Racket,3401,3,2023-12-29,10203,Regular
112520,WMT_3,Texas,Stationery,Calculator,108,1,2021-08-25,108,New
152629,WMT_3,Texas,Stationery,Calculator,171,1,2023-09-25,171,Regular
115878,WMT_2,California,Pharmacy,Bandage,727,1,2021-10-29,727,New
131610,WMT_9,Arizona,Groceries,Milk,69,3,2022-08-24,207,Member
148736,WMT_8,Colorado,Electronics,Camera,60158,1,2023-07-11,60158,Member
110084,WMT_4,Florida,Groceries,Eggs,76,1,2021-07-10,76,Regular
102128,WMT_2,California,Electronics,Smartphone,33133,1,2021-02-10,33133,Member
120637,WMT_5,Illinois,Groceries,Bread,141,2,2022-01-30,282,Member
120399,WMT_7,Georgia,Toys,Lego Set,519,1,2022-01-25,519,Member
122513,WMT_6,Washington,Pharmacy,Painkiller,158,1,2022-03-06,158,Member
108052,WMT_8,Colorado,Sports,Football,4693,1,2021-06-01,4693,Member
115282,WMT_2,California,Toys,Puzzle,459,1,2021-10-17,459,Member
102573,WMT_9,Arizona,Toys,Puzzle,1767,1,2021-02-18,1767,Member
107935,WMT_8,Colorado,Electronics,Headphones,62452,1,2021-05-30,62452,Regular
118245,WMT_3,Texas,Toys,Board Game,1003,1,2021-12-15,1003,Regular
134860,WMT_4,Florida,Beauty,Moisturizer,2282,1,2022-10-25,2282,Regular
134200,WMT_2,California,Stationery,Calculator,267,1,2022-10-13,267,New
148157,WMT_2,California,Stationery,Pen,377,1,2023-07-01,377,Member
108152,WMT_8,Colorado,Beauty,Perfume,452,1,2021-06-03,452,Regular
118437,WMT_5,Illinois,Home Supplies,Soap,148,1,2021-12-19,148,Regular
114845,WMT_6,Washington,Clothing,T-Shirt,1199,1,2021-10-08,1199,Regular
128383,WMT_5,Illinois,Groceries,Eggs,56,1,2022-06-23,56,Regular
136578,WMT_6,Washington,Groceries,Rice,44,1,2022-11-26,44,Regular
134590,WMT_2,California,Groceries,Milk,58,1,2022-10-21,58,Member
145610,WMT_8,Colorado,Beauty,Perfume,2255,1,2023-05-13,2255,Member
134944,WMT_2,California,Stationery,Notebook,197,1,2022-10-27,197,Regular
113885,WMT_7,Georgia,Groceries,Rice,121,1,2021-09-19,121,Regular
108147,WMT_7,Georgia,Home Supplies,Soap,643,1,2021-06-03,643,Regular
137465,WMT_6,Washington,Toys,Action Figure,2688,1,2022-12-13,2688,Regular
105169,WMT_9,Arizona,Stationery,Notebook,100,1,2021-04-07,100,Regular
107179,WMT_4,Florida,Home Supplies,Toilet Paper,811,2,2021-05-16,1622,Regular
104185,WMT_3,Texas,Home Supplies,Detergent,692,1,2021-03-20,692,Regular
120135,WMT_8,Colorado,Groceries,Vegetables,189,3,2022-01-20,567,Regular
147704,WMT_6,Washington,Beauty,Face Cream,636,1,2023-06-22,636,Regular
153397,WMT_1,New York,Beauty,Moisturizer,214,1,2023-10-10,214,Regular
112494,WMT_7,Georgia,Home Supplies,Broom,837,2,2021-08-24,1674,Member
110722,WMT_6,Washington,Toys,Puzzle,3723,1,2021-07-22,3723,Member
133164,WMT_5,Illinois,Electronics,LED TV,51883,1,2022-09-23,51883,Regular
120347,WMT_6,Washington,Clothing,Shorts,601,1,2022-01-24,601,Regular
154574,WMT_3,Texas,Electronics,Laptop,31176,1,2023-11-01,31176,Regular
131675,WMT_2,California,Clothing,Dress,979,1,2022-08-26,979,Regular
156327,WMT_3,Texas,Groceries,Milk,95,1,2023-12-03,95,Regular
154842,WMT_3,Texas,Stationery,Calculator,216,2,2023-11-06,432,Regular
127934,WMT_5,Illinois,Clothing,Shorts,1398,1,2022-06-14,1398,Regular
152407,WMT_3,Texas,Pharmacy,Bandage,344,1,2023-09-21,344,Regular
118861,WMT_8,Colorado,Pharmacy,Vitamins,305,1,2021-12-27,305,Member
134557,WMT_6,Washington,Groceries,Vegetables,151,1,2022-10-20,151,Regular
122567,WMT_10,Nevada,Sports,Yoga Mat,2890,2,2022-03-07,5780,New
151337,WMT_2,California,Groceries,Eggs,27,1,2023-08-31,27,Member
140963,WMT_2,California,Clothing,T-Shirt,980,1,2023-02-18,980,Regular
109253,WMT_3,Texas,Toys,Doll,3983,1,2021-06-24,3983,Regular
136823,WMT_8,Colorado,Sports,Dumbbells,11652,1,2022-11-30,11652,Regular
154541,WMT_6,Washington,Toys,Lego Set,1260,2,2023-10-31,2520,Regular
155013,WMT_7,Georgia,Electronics,Headphones,23651,2,2023-11-09,47302,Regular
131122,WMT_5,Illinois,Stationery,Stapler,299,1,2022-08-15,299,Member
122748,WMT_7,Georgia,Pharmacy,Cough Syrup,121,1,2022-03-11,121,Regular
111936,WMT_3,Texas,Sports,Bicycle,7450,1,2021-08-14,7450,Regular
138061,WMT_7,Georgia,Clothing,Dress,427,1,2022-12-25,427,Regular
132091,WMT_7,Georgia,Groceries,Milk,109,1,2022-09-03,109,Regular
133568,WMT_3,Texas,Home Supplies,Toilet Paper,598,1,2022-10-01,598,Regular
153280,WMT_1,New York,Groceries,Eggs,43,2,2023-10-08,86,Regular
127407,WMT_1,New York,Stationery,Calculator,54,1,2022-06-05,54,Regular
146105,WMT_7,Georgia,Automotive,Spark Plug,7404,1,2023-05-22,7404,Regular
108433,WMT_8,Colorado,Beauty,Face Cream,734,1,2021-06-08,734,Regular
136923,WMT_7,Georgia,Automotive,Spark Plug,6044,1,2022-12-02,6044,Regular
100356,WMT_7,Georgia,Groceries,Bread,97,1,2021-01-07,97,Regular
114107,WMT_10,Nevada,Toys,Lego Set,1317,1,2021-09-23,1317,Member
148515,WMT_7,Georgia,Electronics,Headphones,8663,1,2023-07-07,8663,Regular
147463,WMT_10,Nevada,Groceries,Rice,110,1,2023-06-17,110,Member
155316,WMT_1,New York,Home Supplies,Soap,436,1,2023-11-15,436,Regular
149960,WMT_9,Arizona,Sports,Football,14650,2,2023-08-03,29300,Regular
147268,WMT_8,Colorado,Automotive,Air Freshener,3980,2,2023-06-13,7960,Regular
153216,WMT_9,Arizona,Groceries,Milk,70,1,2023-10-06,70,Member
125803,WMT_10,Nevada,Groceries,Vegetables,85,1,2022-05-06,85,Member
136017,WMT_2,California,Clothing,Shorts,747,1,2022-11-16,747,Regular
104863,WMT_3,Texas,Beauty,Lipstick,2034,1,2021-04-02,2034,Regular
147251,WMT_4,Florida,Beauty,Moisturizer,2388,1,2023-06-13,2388,Regular
122085,WMT_4,Florida,Pharmacy,Cough Syrup,681,1,2022-02-26,681,Regular
107012,WMT_5,Illinois,Pharmacy,Bandage,636,1,2021-05-13,636,New
148160,WMT_3,Texas,Groceries,Milk,57,1,2023-07-01,57,Regular
150146,WMT_3,Texas,Groceries,Bread,57,1,2023-08-07,57,Regular
146946,WMT_5,Illinois,Groceries,Milk,176,1,2023-06-07,176,Member
121207,WMT_10,Nevada,Stationery,Calculator,262,1,2022-02-09,262,Member
157300,WMT_10,Nevada,Stationery,Calculator,327,1,2023-12-21,327,Regular
108396,WMT_9,Arizona,Electronics,LED TV,14678,1,2021-06-07,14678,Regular
110357,WMT_4,Florida,Automotive,Spark Plug,4568,1,2021-07-15,4568,Regular
126547,WMT_5,Illinois,Pharmacy,Vitamins,750,1,2022-05-20,750,New
154950,WMT_4,Florida,Pharmacy,Vitamins,120,1,2023-11-08,120,Member
108980,WMT_4,Florida,Electronics,Smartphone,46125,1,2021-06-19,46125,Regular
154633,WMT_8,Colorado,Groceries,Vegetables,55,1,2023-11-02,55,Regular
126913,WMT_1,New York,Toys,Action Figure,536,1,2022-05-27,536,Regular
121975,WMT_5,Illinois,Home Supplies,Soap,391,1,2022-02-24,391,Regular
137723,WMT_8,Colorado,Sports,Football,3807,1,2022-12-18,3807,Regular
137104,WMT_3,Texas,Electronics,Headphones,25647,1,2022-12-06,25647,Regular
127092,WMT_5,Illinois,Groceries,Vegetables,126,1,2022-05-30,126,Regular
117443,WMT_1,New York,Groceries,Milk,156,1,2021-11-30,156,Regular
110837,WMT_6,Washington,Groceries,Rice,162,1,2021-07-24,162,New
153601,WMT_10,Nevada,Groceries,Milk,161,2,2023-10-13,322,New
139147,WMT_2,California,Sports,Tennis Racket,6487,1,2023-01-15,6487,Member
109091,WMT_10,Nevada,Sports,Football,11448,1,2021-06-20,11448,Regular
122315,WMT_6,Washington,Pharmacy,Vitamins,595,1,2022-03-02,595,Regular
141009,WMT_8,Colorado,Groceries,Eggs,155,1,2023-02-18,155,New
134185,WMT_8,Colorado,Sports,Dumbbells,7010,1,2022-10-12,7010,Regular
121740,WMT_10,Nevada,Home Supplies,Napkins,335,1,2022-02-19,335,Regular
128049,WMT_8,Colorado,Electronics,LED TV,79994,2,2022-06-16,159988,Regular
138535,WMT_7,Georgia,Pharmacy,Vitamins,622,3,2023-01-03,1866,Regular
107899,WMT_2,California,Automotive,Air Freshener,6270,1,2021-05-30,6270,Regular
151298,WMT_5,Illinois,Automotive,Wiper,6009,1,2023-08-30,6009,Member
130656,WMT_7,Georgia,Home Supplies,Napkins,476,1,2022-08-06,476,Regular
106127,WMT_4,Florida,Automotive,Battery,547,1,2021-04-26,547,Regular
108460,WMT_4,Florida,Pharmacy,Cough Syrup,507,1,2021-06-09,507,Member
129271,WMT_6,Washington,Clothing,Jacket,837,1,2022-07-10,837,Member
153387,WMT_9,Arizona,Home Supplies,Broom,869,2,2023-10-09,1738,Regular
125860,WMT_10,Nevada,Sports,Bicycle,8877,1,2022-05-07,8877,Member
148964,WMT_1,New York,Groceries,Rice,49,2,2023-07-16,98,Regular
155259,WMT_9,Arizona,Electronics,Headphones,27935,1,2023-11-13,27935,Regular
114446,WMT_5,Illinois,Groceries,Rice,81,1,2021-09-30,81,Member
104721,WMT_5,Illinois,Groceries,Eggs,95,1,2021-03-30,95,Member
145677,WMT_8,Colorado,Electronics,Smartphone,76248,1,2023-05-14,76248,Regular
149025,WMT_10,Nevada,Toys,Puzzle,884,1,2023-07-16,884,Member
112014,WMT_4,Florida,Sports,Yoga Mat,1185,1,2021-08-15,1185,Regular
105787,WMT_7,Georgia,Home Supplies,Napkins,305,1,2021-04-19,305,Member
129590,WMT_3,Texas,Home Supplies,Detergent,108,1,2022-07-17,108,Member
116643,WMT_10,Nevada,Stationery,Pen,179,2,2021-11-13,358,Member
129418,WMT_8,Colorado,Clothing,T-Shirt,228,2,2022-07-13,456,Regular
153595,WMT_10,Nevada,Sports,Dumbbells,3055,1,2023-10-13,3055,Member
124518,WMT_7,Georgia,Sports,Yoga Mat,12646,2,2022-04-13,25292,Regular
118900,WMT_6,Washington,Clothing,Dress,383,1,2021-12-28,383,Member
107205,WMT_9,Arizona,Groceries,Rice,168,1,2021-05-16,168,Member
131060,WMT_4,Florida,Pharmacy,Cough Syrup,308,1,2022-08-14,308,Regular
156182,WMT_8,Colorado,Groceries,Milk,147,1,2023-11-30,147,New
146169,WMT_1,New York,Pharmacy,Bandage,67,3,2023-05-24,201,Regular
102817,WMT_3,Texas,Sports,Bicycle,12173,1,2021-02-23,12173,Regular
119917,WMT_2,California,Pharmacy,Vitamins,762,1,2022-01-16,762,Member
136543,WMT_1,New York,Home Supplies,Soap,669,1,2022-11-26,669,New
126938,WMT_6,Washington,Stationery,Notebook,134,1,2022-05-27,134,Regular
120942,WMT_5,Illinois,Electronics,Smartphone,58296,1,2022-02-05,58296,Member
151128,WMT_1,New York,Groceries,Milk,189,1,2023-08-27,189,New
126126,WMT_10,Nevada,Pharmacy,Bandage,401,1,2022-05-12,401,Regular
120024,WMT_10,Nevada,Clothing,T-Shirt,1136,1,2022-01-17,1136,Member
150786,WMT_3,Texas,Stationery,Pen,379,3,2023-08-20,1137,Regular
114237,WMT_4,Florida,Clothing,Dress,827,2,2021-09-26,1654,Regular
145153,WMT_1,New York,Home Supplies,Napkins,485,1,2023-05-06,485,Regular
106910,WMT_2,California,Stationery,Calculator,42,1,2021-05-11,42,Member
117266,WMT_9,Arizona,Electronics,Headphones,66665,1,2021-11-26,66665,Member
126792,WMT_7,Georgia,Stationery,Notebook,288,2,2022-05-24,576,Member
150294,WMT_6,Washington,Groceries,Milk,134,1,2023-08-10,134,Regular
120245,WMT_9,Arizona,Pharmacy,Antacid,541,1,2022-01-22,541,Member
122765,WMT_10,Nevada,Clothing,Jacket,714,1,2022-03-11,714,Regular
145006,WMT_7,Georgia,Sports,Football,14579,1,2023-05-03,14579,Member
151869,WMT_4,Florida,Pharmacy,Antacid,329,1,2023-09-10,329,Member
134858,WMT_4,Florida,Sports,Tennis Racket,1166,1,2022-10-25,1166,Member
109155,WMT_3,Texas,Stationery,Marker,233,2,2021-06-22,466,Regular
107980,WMT_3,Texas,Clothing,Jacket,1132,2,2021-05-31,2264,Regular
110926,WMT_9,Arizona,Groceries,Rice,127,1,2021-07-25,127,New
109728,WMT_2,California,Pharmacy,Bandage,390,1,2021-07-03,390,Member
129616,WMT_7,Georgia,Beauty,Shampoo,640,1,2022-07-17,640,Regular
125392,WMT_10,Nevada,Groceries,Bread,136,1,2022-04-28,136,Regular
109348,WMT_10,Nevada,Sports,Dumbbells,4104,3,2021-06-25,12312,Regular
127935,WMT_5,Illinois,Electronics,LED TV,39729,2,2022-06-14,79458,Regular
142853,WMT_8,Colorado,Home Supplies,Napkins,427,1,2023-03-24,427,Regular
143234,WMT_8,Colorado,Sports,Bicycle,9391,1,2023-03-31,9391,Regular
125182,WMT_2,California,Pharmacy,Cough Syrup,613,1,2022-04-25,613,Member
107172,WMT_3,Texas,Home Supplies,Napkins,114,1,2021-05-16,114,Regular
100576,WMT_10,Nevada,Beauty,Shampoo,464,2,2021-01-11,928,Member
107349,WMT_7,Georgia,Home Supplies,Broom,582,1,2021-05-19,582,Member
120574,WMT_5,Illinois,Groceries,Rice,141,1,2022-01-29,141,Regular
127243,WMT_2,California,Beauty,Moisturizer,2307,1,2022-06-02,2307,Regular
139807,WMT_3,Texas,Sports,Dumbbells,12668,1,2023-01-27,12668,Member
146431,WMT_6,Washington,Pharmacy,Cough Syrup,488,1,2023-05-28,488,Regular
144072,WMT_5,Illinois,Pharmacy,Antacid,317,1,2023-04-16,317,New
140073,WMT_10,Nevada,Clothing,T-Shirt,324,1,2023-01-31,324,Member
149625,WMT_10,Nevada,Stationery,Calculator,157,1,2023-07-28,157,Regular
115896,WMT_6,Washington,Toys,Lego Set,3950,1,2021-10-29,3950,Regular
